ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
AL061906,            UNNAMED,19060927,1200,  , HU,30.4N,88.7W,95,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081906,            UNNAMED,19061018,1200, L, HU,25.3N,80.7W,105,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021908,            UNNAMED,19080529,1800,  , HU,34.8N,75.8W,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021908,            UNNAMED,19080529,2100, L, HU,35.2N,75.6W,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021909,            UNNAMED,19090629,1700, L, HU,26.1N,97.2W,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021909,            UNNAMED,19090629,1800,  , HU,26.1N,97.3W,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041909,            UNNAMED,19090720,1800,  , HU,27.4N,91.5W,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041909,            UNNAMED,19090721,1800,  , HU,29.0N,95.5W,90,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051909,            UNNAMED,19090807,1200,  , TS,21.0N,84.3W,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091909,            UNNAMED,19090917,1800,  , HU,22.0N,84.2W,85,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091909,            UNNAMED,19090921,0, L, HU,29.5N,91.3W,100,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111909,            UNNAMED,19091011,1800, L, HU,24.7N,81.0W,100,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051910,            UNNAMED,19101014,600,  , HU,22.3N,83.6W,100,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051910,            UNNAMED,19101017,0,  , HU,22.1N,84.9W,130,924,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051910,            UNNAMED,19101017,1800,  , HU,24.4N,82.8W,115,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051910,            UNNAMED,19101018,600, L, HU,26.5N,82.0W,95,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031911,            UNNAMED,19110828,600,  , HU,32.1N,80.3W,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031911,            UNNAMED,19110828,1000, L, HU,32.2N,80.7W,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071912,            UNNAMED,19121118,1200,  , HU,18.3N,78.4W,100,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041913,            UNNAMED,19130903,600,  , HU,34.6N,76.3W,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041913,            UNNAMED,19130903,800, L, HU,34.7N,76.6W,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061913,            UNNAMED,19131029,1800,  , TS,22.2N,84.0W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011915,            UNNAMED,19150801,1800, L, HU,28.7N,80.8W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011915,            UNNAMED,19150802,1200,  , TS,30.2N,81.8W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021915,            UNNAMED,19150817,600,  , HU,28.9N,95.0W,115,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021915,            UNNAMED,19150817,700, L, HU,29.2N,95.1W,115,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041915,            UNNAMED,19150904,1200,  , HU,30.2N,85.4W,70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041915,            UNNAMED,19150904,1800,  , TS,31.8N,85.3W,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061915,            UNNAMED,19150925,1800,  , HU,15.6N,77.7W,125,931,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061915,            UNNAMED,19150929,600,  , HU,26.8N,89.2W,120,935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061915,            UNNAMED,19150929,1800, L, HU,29.0N,90.3W,110,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061915,            UNNAMED,19150930,0,  , HU,30.1N,90.2W,70,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011916,            UNNAMED,19160514,600, L, TS,25.1N,81.0W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011916,            UNNAMED,19160514,1800,  , TS,27.2N,81.6W,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011916,            UNNAMED,19160517,1200,  , EX,41.0N,72.5W,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021916,            UNNAMED,19160705,1800,  , HU,29.9N,88.0W,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021916,            UNNAMED,19160705,2100, L, HU,30.4N,88.4W,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021916,            UNNAMED,19160706,1200,  , TS,32.4N,90.0W,45,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031916,            UNNAMED,19160719,600,  , HU,32.2N,73.3W,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031916,            UNNAMED,19160721,1200,  , TS,41.1N,71.4W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031916,            UNNAMED,19160721,1300, L, TS,41.4N,71.2W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031916,            UNNAMED,19160721,1800,  , TS,43.0N,70.4W,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041916,            UNNAMED,19160714,600,  , HU,32.6N,79.4W,95,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041916,            UNNAMED,19160714,800, L, HU,32.9N,79.5W,95,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061916,            UNNAMED,19160818,1800,  , HU,26.4N,96.3W,115,932,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061916,            UNNAMED,19160818,2200, L, HU,27.0N,97.4W,115,932,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061916,            UNNAMED,19160819,0,  , HU,27.2N,97.8W,90,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081916,            UNNAMED,19160829,0,  , HU,15.5N,61.6W,70,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121916,            UNNAMED,19161004,1200,  , TS,31.7N,78.4W,50,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131916,            UNNAMED,19161009,1800,  , HU,17.3N,64.4W,95,963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141916,            UNNAMED,19161018,1200,  , HU,29.6N,87.5W,95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141916,            UNNAMED,19161018,1400, L, HU,30.4N,87.4W,95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151916,            UNNAMED,19161113,1200,  , TS,16.8N,84.7W,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151916,            UNNAMED,19161115,1800,  , EX,24.2N,83.2W,55,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041917,            UNNAMED,19170925,1200,  , HU,21.8N,82.5W,130,928,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041917,            UNNAMED,19170929,0,  , HU,30.2N,86.9W,100,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041917,            UNNAMED,19170929,200, L, HU,30.4N,86.6W,100,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011918,            UNNAMED,19180806,1800, L, HU,29.8N,93.2W,105,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021918,            UNNAMED,19180825,1200,  , HU,15.6N,83.0W,90,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011919,            UNNAMED,19190704,600,  , TS,29.9N,86.9W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011919,            UNNAMED,19190704,1100, L, TS,30.4N,87.0W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,            UNNAMED,19190910,600,  , HU,24.6N,82.8W,130,927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,            UNNAMED,19190910,700, L, HU,24.6N,82.9W,130,927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,            UNNAMED,19190912,1200,  , HU,26.2N,88.0W,110,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,            UNNAMED,19190913,0,  , HU,26.5N,90.0W,115,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,            UNNAMED,19190913,600,  , HU,26.5N,91.0W,125,931,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,            UNNAMED,19190914,1800,  , HU,27.2N,96.6W,100,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,            UNNAMED,19190914,2100, L, HU,27.2N,97.3W,100,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021920,            UNNAMED,19200921,0,  , TS,23.6N,88.8W,55,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021920,            UNNAMED,19200922,0,  , HU,28.9N,90.7W,85,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021920,            UNNAMED,19200922,100, L, HU,29.1N,90.8W,85,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021920,            UNNAMED,19200922,600,  , TS,30.5N,91.6W,60,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011921,            UNNAMED,19210622,1800, L, HU,28.5N,95.9W,80,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031921,            UNNAMED,19210910,1800,  , HU,16.9N,68.0W,100,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031921,            UNNAMED,19210916,1800,  , HU,41.2N,52.3W,85,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031921,            UNNAMED,19210917,600,  , EX,48.0N,46.1W,75,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041921,            UNNAMED,19210914,600,  , HU,40.1N,53.0W,80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,            UNNAMED,19211023,1800,  , HU,20.9N,85.4W,120,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,            UNNAMED,19211025,0,  , HU,25.6N,84.8W,120,943,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,            UNNAMED,19211025,1800,  , HU,27.8N,83.1W,100,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,            UNNAMED,19211025,2000, L, HU,28.1N,82.8W,100,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011922,            UNNAMED,19220616,1200,  , TD,26.0N,99.5W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021922,            UNNAMED,19220921,1200,  , HU,32.3N,64.8W,100,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021922,            UNNAMED,19220923,1800,  , EX,43.5N,44.5W,75,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021922,            UNNAMED,19220924,1800,  , EX,50.0N,26.0W,75,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021922,            UNNAMED,19220925,600,  , EX,50.8N,20.0W,75,939,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011923,            UNNAMED,19230626,1800,  , TD,31.7N,86.0W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061923,            UNNAMED,19231016,600, L, HU,29.2N,91.0W,70,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061923,            UNNAMED,19231016,1200,  , TS,31.5N,91.0W,50,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071923,            UNNAMED,19231019,1200,  , TS,42.5N,71.0W,45,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081923,            UNNAMED,19231018,0,  , TS,30.0N,89.0W,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081923,            UNNAMED,19231018,100, L, TS,30.3N,89.0W,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081923,            UNNAMED,19231018,600,  , TS,32.9N,89.1W,40,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031924,            UNNAMED,19240825,1200,  , HU,31.2N,77.0W,85,969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031924,            UNNAMED,19240826,600,  , HU,36.3N,74.3W,90,963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031924,            UNNAMED,19240826,1800,  , HU,40.9N,70.3W,80,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041924,            UNNAMED,19240828,600,  , HU,16.6N,61.8W,95,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041924,            UNNAMED,19240829,600,  , HU,18.5N,64.9W,95,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,            UNNAMED,19240915,1200,  , HU,29.6N,85.5W,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,            UNNAMED,19240915,1400, L, HU,29.7N,85.3W,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061924,            UNNAMED,19240922,0,  , TS,17.2N,25.2W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081924,            UNNAMED,19240929,1200,  , TS,27.0N,86.6W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081924,            UNNAMED,19240930,600,  , EX,33.0N,80.7W,55,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,            UNNAMED,19241019,1800,  , HU,22.4N,84.4W,145,910,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,            UNNAMED,19241021,0,  , HU,25.8N,81.9W,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,            UNNAMED,19241021,100, L, HU,25.8N,81.8W,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,            UNNAMED,19241021,1200,  , TS,26.0N,80.1W,60,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041925,            UNNAMED,19251202,1800,  , EX,34.4N,76.9W,65,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,            UNNAMED,19260728,600,  , HU,28.5N,80.5W,90,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,            UNNAMED,19260728,1000, L, HU,29.0N,80.8W,90,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031926,            UNNAMED,19260825,2300, L, HU,29.2N,90.9W,100,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031926,            UNNAMED,19260826,0,  , HU,29.3N,90.9W,95,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031926,            UNNAMED,19260826,600,  , HU,29.9N,91.0W,70,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041926,            UNNAMED,19260908,600,  , HU,23.0N,60.2W,105,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041926,            UNNAMED,19260922,600,  , EX,42.0N,56.2W,70,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,            UNNAMED,19260918,1200, L, HU,25.6N,80.3W,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,            UNNAMED,19260918,1800,  , HU,26.2N,81.6W,90,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,            UNNAMED,19260920,2200, L, HU,30.3N,87.5W,100,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,            UNNAMED,19260921,0,  , HU,30.3N,87.7W,80,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,            UNNAMED,19260921,1200,  , TS,30.3N,88.6W,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101926,            UNNAMED,19261017,1800,  , TS,14.3N,80.9W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101926,            UNNAMED,19261018,1800,  , HU,16.5N,82.3W,80,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101926,            UNNAMED,19261020,600,  , HU,21.3N,82.8W,125,939,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101926,            UNNAMED,19261020,1200,  , HU,22.3N,82.7W,130,934,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101926,            UNNAMED,19261021,0,  , HU,24.5N,81.0W,110,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101926,            UNNAMED,19261022,1800,  , HU,32.4N,64.7W,105,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011927,            UNNAMED,19270822,600,  , HU,23.3N,65.7W,110,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041927,            UNNAMED,19270926,600,  , HU,30.8N,60.1W,90,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041927,            UNNAMED,19270929,0,  , EX,41.5N,54.6W,75,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,            UNNAMED,19280807,600,  , HU,25.8N,78.8W,90,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,            UNNAMED,19280808,600,  , HU,27.2N,80.1W,85,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,            UNNAMED,19280808,700, L, HU,27.3N,80.2W,85,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280912,1800,  , HU,16.2N,61.5W,120,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280913,1800,  , HU,18.0N,65.9W,140,931,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280914,0,  , HU,18.4N,66.9W,120,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280917,0, L, HU,26.7N,80.0W,125,929,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280918,600,  , HU,30.1N,81.7W,65,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280918,1200,  , HU,31.1N,81.1W,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280918,1800,  , HU,32.4N,80.5W,75,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280918,1900, L, HU,32.5N,80.3W,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280920,1200,  , EX,41.5N,79.0W,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,            UNNAMED,19280921,0,  , EX,45.5N,79.0W,25,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051928,            UNNAMED,19280911,1800,  , EX,40.6N,42.5W,60,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011929,            UNNAMED,19290628,1800,  , HU,27.8N,96.0W,80,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011929,            UNNAMED,19290628,2100, L, HU,28.3N,96.4W,80,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011929,            UNNAMED,19290629,0,  , HU,28.8N,97.1W,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011929,            UNNAMED,19290630,0,  , TS,31.8N,106.5W,40,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,            UNNAMED,19290925,1800,  , HU,25.6N,76.6W,135,924,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,            UNNAMED,19290926,0,  , HU,25.2N,77.0W,125,936,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,            UNNAMED,19290928,1200,  , HU,24.9N,80.4W,100,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,            UNNAMED,19290928,1300, L, HU,25.0N,80.5W,100,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,            UNNAMED,19291001,400, L, HU,30.2N,85.7W,70,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,            UNNAMED,19291001,600,  , TS,30.4N,85.4W,60,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,            UNNAMED,19291001,1200,  , EX,31.0N,84.2W,55,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031929,            UNNAMED,19290925,1200,  , TS,33.0N,67.5W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,            UNNAMED,19300903,1800,  , HU,18.4N,70.0W,135,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021931,            UNNAMED,19310715,1200,  , TS,29.6N,91.1W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071931,            UNNAMED,19310911,0,  , HU,18.5N,65.4W,75,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021932,            UNNAMED,19320814,0,  , HU,28.6N,94.6W,125,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021932,            UNNAMED,19320814,400, L, HU,29.0N,95.2W,130,935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021932,            UNNAMED,19320814,600,  , HU,29.1N,95.5W,100,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021932,            UNNAMED,19320814,1200,  , HU,29.7N,96.3W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021932,            UNNAMED,19320815,0,  , TD,31.4N,97.9W,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
